ghap_id,layer_id,title,record_type,latitude,longitude,datestart,dateend,linkback,created_at,updated_at,dataset_order,Country,Region,Description,HowManyPOWs,HowManyPOWsNotes,"Coordinates notes"
t724a,154,"Argyle St Military Camp",Other,22.325,114.185,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",330,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Originally a refugee camp, repurposed as POW camp after Kowloon was abandoned to Japanese forces. Source: https://military.wikia.org/wiki/Argyle_Street_Camp"
t724b,154,"Bowen Rd. Military Hospital",Other,22.311,114.176,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",331,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t724c,154,"Kowloon Section, Military Camp",Other,22.644,114.148,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",332,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t724d,154,"Lai Chi Kok",Other,22.346,114.157,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",333,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,https://www.aab.gov.hk/form/154meeting/AAB154-14-Annex%20D.pdf
t724e,154,"Ma Tau Chaung (Matachung, Kowloon)",Other,22.325,114.189,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",334,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t724f,154,"North Point Camp",Other,22.292,114.203,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",335,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7250,154,"Rosemarie Hill Convent",Other,22.288,114.17,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",336,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate/Hong Kong area"
t7251,154,"Samshuipo (Shamshuipo) (Camp S-Kowloon)",Other,22.332,114.158,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",337,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7252,154,"Sham Shu Po (Camp N)",Other,22.196,114.9,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",338,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,https://gwulo.com/node/2886
t7253,154,"Stanley Camp (Military Internment Camp)",Other,22.216,114.216,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",339,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7254,154,"Stonecutters Island",Other,22.333,114.136,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",340,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Island Location. "
t7255,154,"Yaumati Jail",Other,22.288,114.17,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",341,"NE Asia Mainland","Hong Kong","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate/Hong Kong area"
t7256,154,"Kankow (Hancow) Internment Camp",Other,30.581,114.273,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",342,"NE Asia Mainland","Kankow (Hancow) Internment Camp","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Hankou location/estimate"
t7257,154,"British Embassy",Other,39.91,116.45,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",343,"NE Asia Mainland",Peking,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7258,154,"Fengtai Camp",Other,39.283,116.224,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",344,"NE Asia Mainland",Peking,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7259,154,"Likuany Kiso Monastery ",Other,39.914,116.402,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",345,"NE Asia Mainland",Peking,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Linkuangkiso - Christ the King Covenant"
t725a,154,"Paterwan Monastery",Other,40.017,116.473,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",346,"NE Asia Mainland",Peking,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Exact location unknown - Beijing region location"
t725b,154,"San Tiso Mutung Monastery",Other,40.017,116.473,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",347,"NE Asia Mainland",Peking,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Exact location unknown - Beijing region location"
t725c,154,"Tai-Ping-T'sang Monastery",Other,39.951,116.417,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",348,"NE Asia Mainland",Peking,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimated location"
t725d,154,"Prison Camp no. 1407, Peking",Other,40.017,116.473,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",349,"NE Asia Mainland",Peking,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Exact location unknown - Beijing region location"
t725e,154,"Ash Camp",Other,31.258,121.475,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",350,"NE Asia Mainland",Shanghai,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Exact location unknown - Shanghai region"
t725f,154,"Bridge House Jail",Other,31.258,121.511,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",351,"NE Asia Mainland",Shanghai,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,Estimate
